State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
MT,48,778,170-8112,no,no,0,5.948280784722382,4,4.656375423803349,3.7502680028564055,3,5.719461556774394,5.392901368457708,100,5.531979591990062,4.172479718798021,4,4.55660392186694,5,True.
ND,171,786,746-5256,yes,no,0,6.376105363590302,3,5.741710904585374,5.664757590465359,1,6.057209905483243,3.730880896118912,200,5.729684496921427,4.206678733783869,3,5.64739682140749,6,True.
AK,163,657,885-4917,yes,yes,100,16.897529354153928,5,9.255815713283102,8.177616093065314,3,12.35287095679102,5.7270460819944775,100,6.632301132632705,4.931918414332554,5,10.534017047833483,0,True.
MA,29,776,172-4071,yes,yes,500,6.732174665667538,6,4.494611327106068,8.098064996894735,1,4.926722697568752,3.0190802058577644,200,7.290012083818193,5.873534296539805,7,2.5641323571514816,7,True.
CA,43,676,217-7961,no,yes,500,7.668287998761292,6,5.197133999452886,6.830211526629871,1,5.346259195634989,3.439807555966196,150,6.456294877631626,5.1568502201813695,8,3.3113339746474075,5,True.
SD,172,836,870-2500,no,no,0,3.4273625789596327,3,4.459771882717432,8.209041836675077,2,5.422384875590534,1.4735511928674452,300,4.080755249982651,3.368873124215884,4,7.872736906030296,7,True.
ME,65,776,296-6540,no,yes,400,4.51060048163301,1,6.6228528609150645,4.180499166548862,3,4.482445811106876,2.759120228256718,200,4.96627577802945,5.687487944010359,4,4.594254758639602,6,True.
MA,184,776,211-1206,no,yes,500,6.697559592550414,5,6.086702271302722,5.489258034397313,4,5.66240426387613,4.311153418897352,150,5.600332650281674,4.957724498939513,4,5.900765997050957,4,True.
KS,38,758,315-7129,no,no,0,9.184439982100242,0,8.125005919527272,7.405531257272655,1,7.776545656291704,2.3504318140963085,350,5.846472107338558,4.448646894513717,4,6.977189092680812,5,True.
CT,72,678,793-3836,no,yes,300,10.355015645451928,4,6.033958588912064,5.14428070925816,1,8.862409211628455,4.766793020405319,50,5.905516631789315,2.491015952801798,5,7.557258363897246,3,True.
DC,53,686,580-9342,no,yes,700,6.280441515537394,5,2.522101031437907,4.894707370445012,1,6.183861489668138,3.771920734607997,100,6.6463360412078965,5.7978813055218845,7,3.852435677978367,6,True.
TX,193,848,506-9505,yes,yes,600,0.9428498790440764,3,2.2961373671681526,3.3334033890712957,0,3.5043685254645736,2.9552222334039357,200,5.585278358970166,4.750652188849992,3,2.3412664450847096,9,True.
MD,113,776,550-3741,yes,yes,300,9.379577110596024,3,7.681912963133411,6.008759352633244,4,6.578047416107816,4.964682277512384,200,5.596010876606976,7.2414244444249185,6,5.336534723544265,4,True.
VT,30,868,858-1256,yes,no,0,5.994060190089742,4,3.3311133586058514,5.83132894859222,4,7.976831638816237,1.8110498309340657,150,5.5956893903812,6.47353826693768,4,6.853773529528518,7,True.
ND,83,786,943-3393,no,yes,500,7.755150732380386,7,5.5576463746683205,4.524317124696349,5,5.56233806366966,6.632190458677121,50,5.875638518241013,3.259873797756739,5,4.9407057000398655,4,True.
OH,24,797,589-6750,no,yes,100,14.25382737524436,5,8.56366593976353,6.07287639120956,5,8.35562688834248,6.022978802531418,50,7.369811493727851,4.288317391384141,8,3.714932007823213,3,True.
IL,28,737,560-6228,no,no,0,14.037128927826814,5,10.308189422949532,5.439055109639707,7,8.236136235243908,4.200904383930812,50,9.072213820377952,4.884758868900337,5,1.511027058827223,5,True.
WI,106,877,323-1308,yes,yes,100,7.653353887444976,5,9.140966456248158,7.1308919175731615,8,5.658817058788567,3.937153735387243,250,6.057965922706561,4.8089718508207575,2,5.081949755335705,6,True.
CT,177,678,476-6926,no,no,0,7.644222482994916,0,7.982207113774564,5.619928838658708,3,6.55498173407852,3.402904076284024,350,4.878632233015782,5.478014738750662,5,6.624511016218431,4,True.
AR,200,658,852-1749,yes,no,0,5.611577985217248,5,6.38129570461053,6.350726266495866,6,2.349876066241551,4.2829921567451485,200,6.382919131302822,6.651132663488573,8,0.2598822025310054,7,True.
KY,82,758,440-5645,no,yes,500,3.712336644077231,5,3.816621791314422,5.805846283664492,3,4.664752304650182,4.663439835958335,200,4.907125693295004,3.855914634394417,4,5.359571618350484,6,True.
ME,175,776,332-6871,yes,no,0,8.300567139202844,6,2.856594061410705,5.910682599645735,2,8.518384153045364,3.607925095454025,100,7.35049024920595,4.496332727982809,4,5.425624672037101,6,True.
KY,174,758,497-3435,no,yes,300,9.151503364224698,5,6.7529088858349295,6.180525237937227,3,7.719139464328303,3.776623766214304,150,6.531206297512087,4.419992141308956,4,5.805070768575416,5,True.
MN,38,777,714-5318,no,no,0,2.2361486590867217,1,5.261454722274962,5.6446301629042726,2,1.880141489201935,3.0789311330268063,300,5.5987987617169885,5.698018582017474,5,1.5043149311669977,9,True.
DE,150,686,907-4745,no,no,0,4.4901677881452,7,5.167150054986639,3.193135993524721,6,3.4228344140366227,4.9135895221200565,50,6.049132967663665,5.547786797402778,5,0.965301857946331,7,True.
RI,158,827,150-5565,no,yes,300,7.580973163281023,3,7.770646785914714,7.351068242981182,4,5.991996260180902,3.7712075476501488,250,4.67944469029824,4.256964479560808,5,7.017032323675984,4,True.
NM,49,787,274-4764,yes,no,0,5.801117491852768,6,1.8081920503674611,5.701460981474357,0,6.469122074952298,6.167198980628719,100,4.3803845262792125,4.625088449983416,6,7.358229738334296,3,True.
MT,114,778,190-8204,no,yes,700,6.709703569889507,2,5.791208681505596,6.450629753898853,1,5.768249131386279,4.831855372388672,200,2.8896179267848643,5.534367961527596,8,9.040676304605466,3,True.
WV,81,878,373-1611,no,yes,100,10.201260697281253,4,8.463634669196441,4.744525017977616,2,7.074752705288904,1.4522387013895797,100,8.25116474178,5.177574873310874,6,1.081147001881479,7,True.
NM,76,787,547-5663,yes,no,0,9.962282875954513,5,6.224994389937254,2.960130974187067,2,8.697180443682713,5.046257623985682,0,6.161098142469284,3.8837355531156543,4,6.233902858896977,4,True.
TN,50,847,208-7140,no,yes,200,7.664627792610071,0,8.051353190153616,10.504854696250884,3,7.279520489478234,0.0898654913532883,400,5.223304857379468,4.36651237220427,4,8.242208848690197,7,True.
MT,193,778,129-7600,yes,yes,100,8.012553453675581,4,7.73339478784127,8.173522884495021,1,6.528308748302772,1.1323468295174752,300,7.366963013009684,3.70272979000786,4,3.2011744457416142,8,True.
NH,32,787,540-5521,yes,no,0,6.709362274087355,4,5.378322512301455,6.823617980208615,0,6.030077110036743,2.871036679039284,200,6.059627897756872,3.657516859811405,5,4.028451111109349,8,True.
NJ,65,787,897-8021,no,no,0,11.552171956441065,3,9.44467231544565,9.037922965698694,4,6.514310696392964,3.3990398489154,200,6.194017751793101,6.20331896714691,8,5.173438088733397,4,True.
SD,29,836,349-3747,no,yes,0,9.188037203229367,2,9.718260440303256,8.663424984816704,3,6.419322298335585,0.4492061506486138,350,7.263637193870695,5.293868316184279,5,2.858845353098145,8,True.
FL,165,707,371-1845,no,no,0,8.883869884286536,2,6.879618318593924,4.814316973232365,2,6.841229287824368,4.921148687279395,150,5.454273135752692,6.283803980469114,6,5.245895750746978,4,True.
VT,5,868,304-8909,no,yes,300,6.985422937108959,2,7.304614331410419,5.601988941267281,4,5.068173170306055,3.47212677504644,200,6.088832975090397,6.387827629466049,5,3.732073965577686,6,True.
CO,150,677,978-7840,no,no,0,8.259187033331491,8,3.1437383473719387,6.702974160847056,0,7.143705688454828,4.325705273502678,50,7.453934010131404,6.132650727263951,5,4.169527608750132,7,True.
CO,174,677,301-8327,no,yes,200,9.078546777335797,4,7.49193714034428,4.122058820921005,3,7.403485883829065,2.26887277628603,150,7.505617175821012,3.2528918660441946,5,2.7328031635390797,6,True.
IA,84,736,374-8668,yes,no,0,11.494813077543064,4,6.827171511774263,8.433450513263828,3,8.46634385826053,6.571394846158739,200,4.36125803492269,6.431861940443965,7,10.320296714117198,0,True.
MN,4,777,824-2494,no,yes,100,14.000023345763696,3,10.535626854235836,7.868834044870531,8,8.262418436295029,6.891634226620591,200,4.626493523379647,3.4281259261077546,8,8.067705549641898,0,True.
TX,109,848,860-1551,no,yes,100,10.888433526091664,2,7.033289771017286,6.742073386897493,0,7.831408890865036,3.16706039273485,200,7.976282351237779,3.441970213604069,5,3.782722473638071,6,True.
CT,94,678,301-6992,no,no,0,5.915222413562778,6,4.051503274376103,4.387455258801602,2,5.6035868463478105,4.551460733940911,100,6.788831385486904,6.234999917758004,4,2.5587609286933697,7,True.
DC,85,686,373-3270,yes,no,0,8.400198865121869,5,4.879320415436313,7.128179201823481,0,5.562910970151653,2.780294120912417,150,7.161719468547872,5.053614396915718,9,2.2593767476001494,6,True.
ID,167,736,514-2495,no,yes,600,2.700555445071799,5,4.017665699224586,8.412570106261864,0,3.1381996337672944,2.4972319462709383,250,4.533525281777539,4.624129323761082,6,4.403809833866262,8,True.
WV,18,878,948-7102,yes,no,0,6.979714334432497,5,6.076861350440314,2.148097701018986,5,5.128770575271066,3.799366579106033,100,8.580642807658808,4.337630632992138,5,2.14356468164881,8,True.
WY,34,878,668-7565,yes,no,0,10.078242735976534,1,8.607986233627656,5.302569834901729,2,8.34131207549525,2.405037593784653,200,6.965370680893981,4.706594657211494,3,5.446359937246861,5,True.
ME,27,776,605-3683,yes,yes,400,5.182358064142733,5,3.5583002460106075,3.050619232731467,3,4.349551100181527,6.231501087691509,50,6.178896395971021,6.080129541187952,5,1.7550464599636042,7,True.
WY,2,878,398-2835,no,yes,300,3.74326542234862,5,5.3480021123945525,3.7591911660956185,5,3.263731958375334,3.721533248158441,100,5.332918870604838,5.963795618204324,6,1.056367867806879,7,True.
AZ,79,659,527-4892,no,yes,100,3.5351298895519925,1,4.2626631136503,5.094098286789706,1,4.65869303592756,1.9471320531137384,250,8.04173970802543,6.2705967932862965,1,0.3638574587984564,12,True.
IL,70,737,279-8040,no,no,0,2.413500645790585,2,1.381018536469529,4.111449846202217,2,4.648167560584749,4.046464796631305,200,5.949289700993593,5.528049165924236,3,3.224897636786485,8,True.
WA,40,876,341-1486,yes,yes,100,7.995636459718998,1,7.926434251414758,4.784373122307095,3,6.099111853440995,3.030903990824231,250,7.0349713294752645,7.732035899930319,4,2.5835555751368107,7,True.
NH,200,787,967-7633,yes,yes,400,2.7974346215005568,4,5.757222890633203,4.575284145302349,3,3.348563601369883,3.373482285235141,200,5.113438892536955,4.977393327853883,3,3.0613792733869034,9,True.
WY,91,878,687-3760,yes,yes,100,10.196927939739645,5,7.478657541471501,5.363937080217761,4,4.274394072246376,0.950671663693198,150,10.407778426496758,4.73473756328498,12,5.984154155211432,8,True.
TX,64,848,179-3126,yes,yes,200,6.542572217992403,2,5.904573137178002,4.360660037785078,1,7.1377267152018575,4.001924345928567,200,6.092845966679661,4.804140093637951,1,5.5380225235663545,7,True.
OK,199,797,675-4455,yes,no,0,5.727677582256371,1,7.978747291542749,7.547797098255732,4,4.394670351414174,2.950154765623888,300,4.435812553942932,4.77456312327466,5,5.419188079653313,5,True.
TX,68,848,139-2138,yes,no,0,5.858054793746227,2,4.657182107510601,4.8889974646261205,0,6.6755092273292425,3.924153320596151,200,6.561589893660262,6.201631436169158,1,5.087132220345352,8,True.
MI,184,777,883-1816,yes,yes,400,4.480309662785987,2,4.084348669983413,6.772070031520864,2,6.51741075129672,2.249986543956152,250,4.773093822537853,5.279588649318602,3,7.587850977046604,7,True.
AZ,92,659,760-7067,no,no,0,7.39266437420552,2,3.3610022208949477,8.150053397251343,2,6.8917321950053,4.7262987734235296,250,5.216597502941643,3.824445335152461,6,8.07136774057334,4,True.
NH,171,787,659-8492,yes,yes,400,7.69539914629255,3,6.364786207557314,2.286319355053769,3,6.581307676647487,3.6608911340545225,150,7.075180044488114,4.692441086053021,5,2.629218217302468,5,True.
SC,86,836,225-6257,no,no,0,9.303891483948922,4,3.757818434800015,5.70020314168528,0,7.943873684383359,7.671270688121541,50,4.007730675143801,4.615152674687891,7,10.292767407198893,1,True.
ME,141,776,779-7963,yes,no,0,6.674579285254467,3,6.6677599359241295,5.078776440998992,3,6.316001002749717,4.511903148472411,150,5.15755328939777,5.55073658711797,2,6.918213861556682,5,True.
AZ,82,659,858-5857,yes,yes,400,9.113908439071388,2,6.930935192622661,6.924961595131127,1,7.159652200787156,3.17531317430304,200,5.45381908950068,4.218832867203089,7,6.267522555485961,4,True.
SC,56,836,532-2935,no,yes,400,8.538344225278095,1,5.714318185085916,5.928324635041729,1,8.326102694628531,3.745033020190487,150,5.578465848536712,5.615219421212223,3,8.691587766749834,4,True.
OK,129,797,688-1100,yes,no,0,7.309872191125756,4,4.843242513895484,4.188089006318197,2,6.377362265108349,5.057100442017298,150,6.620651883885232,5.271974310754814,4,3.4887435041803263,6,True.
OR,11,798,919-4777,no,no,0,6.048843313937684,6,4.597128109668045,4.680000365954963,2,5.583162988520659,4.550333073406211,50,6.05311618406304,5.331111829359543,4,4.331181017547587,7,True.
DC,9,686,632-3357,no,yes,500,5.027912083769239,3,2.905439069480236,6.738631491499042,0,4.338425606542328,5.162209228782291,250,5.889359773141449,5.544651058062821,6,3.917777298258172,6,True.
CA,105,676,452-6416,yes,yes,200,10.703985987551668,2,7.344284609867438,7.375216104459445,2,6.887117170982001,3.8990427004132617,250,7.888956733640961,6.761419371847556,6,3.1721989005535542,6,True.
TN,5,847,455-7834,no,no,0,3.137726478343866,5,5.875354730567207,4.747375037655099,4,3.1355446181496225,2.544499173545303,200,6.137905046428017,5.170779328833332,4,0.9847705255646186,9,True.
VT,142,868,440-5395,yes,no,0,5.805791329462339,4,4.224759770116448,5.9714140910188895,0,6.071058210732392,3.9639075420795,150,5.6863421726440855,6.879071867342835,4,5.783015937399485,6,True.
NY,128,788,409-5504,no,no,0,13.281812842828495,3,8.211381834610105,7.637548026777804,3,8.540019247226189,5.756545078064908,150,7.175239622944936,5.879230089870142,6,5.46925628751208,4,True.
DE,136,686,106-3735,yes,yes,200,7.015025815395191,3,7.098923801261484,5.241500518515672,7,4.959928084748235,6.246696039487465,200,4.677871861497784,5.743740562199559,5,5.348597642051386,4,True.
CA,169,676,749-3596,yes,no,0,11.652896286474528,3,7.316546296571426,6.630314884456928,4,8.079817427259973,6.089088389326369,100,5.733613704603325,5.570427384420875,6,7.236926905605189,2,True.
LA,179,766,213-8531,no,yes,300,5.525698781122382,2,4.944536216377006,2.479052523556114,0,6.389312296742654,2.87836350029851,100,6.738339551085022,3.347065341946464,2,3.1747514700182027,8,True.
CO,143,677,854-4271,no,yes,500,4.175771369369546,5,4.911953789767485,6.723162036932268,1,3.289789775641694,2.182749225428326,200,6.577630061360994,5.561910337699873,6,1.4155981150201136,9,True.
AK,10,657,753-5697,yes,no,0,5.30434823015287,6,5.043704336063985,4.967678094019439,5,5.036149008035409,6.524116175281808,150,4.390965697889646,6.072381566413947,4,6.686852841267062,4,True.
AZ,103,659,212-4935,no,no,0,5.786196879677428,4,3.628505048120468,4.059987967728385,0,6.050171413098678,5.096676875054362,50,6.383234350259683,5.858139726633702,3,3.610191476238704,8,True.
RI,166,827,837-1661,yes,yes,500,6.2760684174535015,4,4.1221306960156845,5.564916807329475,2,5.127114185936159,6.053560077335694,150,5.346588487180813,5.91847067893475,6,4.765608109134958,5,True.
MI,96,777,382-9582,yes,yes,500,7.358443276065973,2,3.188986542200455,7.15535901867476,1,4.877496405809918,4.745751404106207,150,5.7328616424165615,4.877938687551231,10,3.8881963794380088,4,True.
LA,97,766,521-3818,yes,no,0,11.716394343876631,3,8.719354527754717,6.12647244394402,4,8.626826612087566,4.383873704804406,150,6.142312451667829,5.449516212326524,5,7.074187602814923,3,True.
IL,188,737,512-7298,yes,yes,500,6.360474812540401,5,3.5516484189421536,5.15796557303255,0,7.608673672878959,5.129011050901122,100,6.199007932013357,7.273051559034959,1,7.228566040576679,7,True.
KY,48,758,647-1267,yes,yes,400,7.850617333930627,3,4.770768476544191,7.865954261682364,1,6.863309424167984,4.829653485003325,100,4.77458071166498,4.914316554905273,5,8.135032952905421,5,True.
UT,83,858,794-5350,no,yes,0,13.247597434317491,2,10.049384632853194,9.31254528508082,6,7.276983807689047,5.804791106729011,200,5.618250500093172,3.6055619172177935,7,6.685851235925543,2,True.
KY,3,758,619-9026,no,yes,400,9.27020845924346,5,8.300184731893562,4.667352817840176,6,7.821076122684498,4.911914119739071,100,4.591688873459718,5.946966598793533,4,8.668455002002178,2,True.
MS,116,778,684-6762,yes,yes,200,5.015497548824837,1,7.542931474249371,6.059926320471023,0,4.38367825313369,1.6838702455948713,300,5.908123641189548,6.2399826514443975,4,2.803257624973517,9,True.
ID,191,736,930-9167,no,yes,300,9.134363142233354,3,7.274234701142927,7.236420366122482,1,7.98961197893027,2.1594117583172263,200,6.179413373019014,6.107121818617013,4,6.5005421112705655,5,True.
MS,150,778,386-6878,no,no,0,12.381786830606138,3,10.174054334416375,7.696715338014494,6,7.733380505350834,5.051486884610852,150,5.306520164314254,6.680727239429364,6,7.165005378111669,3,True.
NE,99,786,615-6186,no,yes,100,8.917562141309315,0,6.756939846520824,8.285293422961141,0,7.067666594168367,3.1550814782138894,250,6.607738742507877,7.684406173291925,4,5.800384615275597,7,True.
AK,178,657,427-8157,yes,yes,200,8.899662261422522,1,6.829667789049915,7.183830331536481,1,7.663510262075341,1.2110154576768664,200,6.630674072551123,4.836696453305731,5,5.59624005365606,6,True.
TN,171,847,596-1674,no,yes,400,4.870456576716453,3,7.048971989866723,4.091084099046474,6,4.63487131490866,4.33069473808172,200,4.870755772566558,4.353397334119297,3,4.680253087199596,5,True.
MI,124,777,745-1149,no,yes,100,8.928984558520405,5,6.93395178944281,4.193356814150645,1,7.006053256134811,1.991818391439197,0,8.47453660319166,3.4645274984631875,4,0.3057308120613218,9,True.
GA,42,716,135-2865,no,no,0,10.188843367701146,5,6.221915507543159,7.810705512316107,0,6.6358863319610535,0.6788917570788797,200,9.201020363296683,3.4260694290335225,9,0.9921293331345272,8,True.
RI,77,827,781-9385,no,yes,500,6.723846319350874,3,6.187354625038512,4.832989596439404,3,6.251667033393569,5.407792771746653,150,4.106714032742603,6.786841059104194,4,7.855248744453241,3,True.
